observer,set,rep,pack_rep,card_name,rarity,card_type,creature_type,power,toughness,n_colors,color,CMC,finish,n_keywords,keywords,n,price
mz,Ikoria: Lair of Behemoths,1,34,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,36,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,5,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,25,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,27,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,32,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,2,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,7,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,22,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,28,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,3,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,29,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,15,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,18,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,25,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,30,Nightsquad Commando,Common,Creature,Human Soldier,2,3,1,Black,3,Regular,0,,1,0.15
mz,Zendikar Rising,1,6,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,1,12,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,1,17,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,1,29,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,2,14,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,2,26,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,2,30,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,3,6,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,3,12,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,1,29,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,3,33,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,4,10,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,4,31,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,5,3,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,5,15,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,5,25,Nimana Skitter-Sneak,Common,Creature,Human Rogue,3,4,1,Black,4,Regular,0,,1,0.15
mz,Zendikar Rising,1,1,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,1,15,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,1,22,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,1,36,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,2,13,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,2,18,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,2,24,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,3,26,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,3,28,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,3,36,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,4,2,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,4,12,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,4,17,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,4,18,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,4,23,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,5,7,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,5,16,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,5,26,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,5,36,Nimana Skydancer,Common,Creature,Human Rogue,2,1,1,Black,3,Regular,2,"Flash, Flying",1,0.15
mz,Zendikar Rising,2,27,Nimble Trapfinder,Rare,Creature,Human Rogue,2,1,1,Blue,2,Regular,0,,1,0.5
mz,Zendikar Rising,3,28,Nimble Trapfinder,Rare,Creature,Human Rogue,2,1,1,Blue,2,Regular,0,,1,0.5
mz,Zendikar Rising,4,33,Nimble Trapfinder,Rare,Creature,Human Rogue,2,1,1,Blue,2,Regular,0,,1,0.5
mz,Zendikar Rising,5,25,Nimble Trapfinder,Rare,Creature,Human Rogue,2,1,1,Blue,2,Regular,0,,1,0.5
mz,Core 2021,2,25,Nine Lives,Rare,Enchantment,,,,1,White,3,Regular,1,Hexproof,1,0.5
mz,Core 2021,3,5,Nine Lives,Rare,Enchantment,,,,1,White,3,Foil,1,Hexproof,1,1.5
mz,Core 2021,5,9,Nine Lives,Rare,Enchantment,,,,1,White,3,Regular,1,Hexproof,1,0.5
mz,Zendikar Rising,1,18,Nissa of Shadowed Boughs,Mythic,Planeswalker,,,,2,"Black, Green",4,Regular,1,Landfall,1,10
mz,Zendikar Rising,2,34,Nissa of Shadowed Boughs,Mythic,Planeswalker,,,,2,"Black, Green",4,Regular,1,Landfall,1,10
mz,Zendikar Rising,3,20,Nissa of Shadowed Boughs,Mythic,Planeswalker,,,,2,"Black, Green",4,Regular,1,Landfall,1,10
mz,Zendikar Rising,1,3,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,1,10,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,1,20,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Foil,0,,1,0.25
mz,Zendikar Rising,1,27,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,2,2,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,2,3,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,2,17,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,3,5,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Foil,0,,1,0.25
mz,Zendikar Rising,3,6,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,3,20,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,1,27,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,3,30,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,4,1,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,4,28,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,4,34,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,5,4,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,5,17,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,5,21,Nissa's Zendikon,Common,Enchantment - Aura,,,,1,Green,4,Regular,0,,1,0.15
mz,Zendikar Rising,2,36,Nullpriest of Oblivion,Rare,Creature,Vampire Cleric,2,1,1,Black,2,Regular,3,"Kicker, Menace, Lifelink",1,1.5
mz,Zendikar Rising,3,21,Nullpriest of Oblivion,Rare,Creature,Vampire Cleric,2,1,1,Black,2,Regular,3,"Kicker, Menace, Lifelink",1,1.5
mz,Zendikar Rising,1,5,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,9,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,35,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,15,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,16,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Foil,0,,1,0.25
mz,Zendikar Rising,2,27,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,32,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,35,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,10,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,16,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,18,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,7,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,19,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,36,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,5,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,7,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Foil,0,,1,0.25
mz,Zendikar Rising,5,17,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,31,Oblivion's Hunger,Common,Instant,,,,1,Black,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,14,"Obosh, the Preypiercer",Rare,Creature,Hellion Horror,3,5,2,"Black, Red",5,Regular,1,Companion,1,1
mz,Ikoria: Lair of Behemoths,2,19,"Obosh, the Preypiercer",Rare,Creature,Hellion Horror,3,5,2,"Black, Red",5,Regular,1,Companion,1,1
mz,Ikoria: Lair of Behemoths,2,30,"Obosh, the Preypiercer",Rare,Creature,Hellion Horror,3,5,2,"Black, Red",5,Regular,1,Companion,1,1
mz,Ikoria: Lair of Behemoths,3,23,"Obosh, the Preypiercer",Rare,Creature,Hellion Horror,3,5,2,"Black, Red",5,Regular,1,Companion,1,1
mz,Ikoria: Lair of Behemoths,5,33,"Obosh, the Preypiercer",Rare,Creature,Hellion Horror,3,5,2,"Black, Red",5,Regular,1,Companion,1,1
mz,Core 2021,1,12,Obsessive Stitcher,Uncommon,Creature,Human Wizard,0,3,2,"Black, Blue",3,Regular,0,,1,0.25
mz,Core 2021,2,22,Obsessive Stitcher,Uncommon,Creature,Human Wizard,0,3,2,"Black, Blue",3,Regular,0,,1,0.25
mz,Core 2021,3,1,Obsessive Stitcher,Uncommon,Creature,Human Wizard,0,3,2,"Black, Blue",3,Regular,0,,1,0.25
mz,Core 2021,3,5,Obsessive Stitcher,Uncommon,Creature,Human Wizard,0,3,2,"Black, Blue",3,Regular,0,,1,0.25
mz,Core 2021,4,7,Obsessive Stitcher,Uncommon,Creature,Human Wizard,0,3,2,"Black, Blue",3,Regular,0,,1,0.25
mz,Core 2021,5,16,Obsessive Stitcher,Uncommon,Creature,Human Wizard,0,3,2,"Black, Blue",3,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,1,5,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,10,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,21,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,25,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,33,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,2,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,7,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,4,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,13,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,15,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,19,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,13,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,19,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,31,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,34,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,9,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,20,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,30,Of One Mind,Common,Sorcery,,,,1,Blue,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,1,Ominous Seas,Uncommon,Enchantment,,,,1,Blue ,2,Regular,1,Cycling,1,0.5
mz,Ikoria: Lair of Behemoths,1,6,Ominous Seas,Uncommon,Enchantment,,,,1,Blue ,2,Regular,1,Cycling,1,0.5
mz,Ikoria: Lair of Behemoths,2,12,Ominous Seas,Uncommon,Enchantment,,,,1,Blue ,2,Regular,1,Cycling,1,0.5
mz,Ikoria: Lair of Behemoths,3,31,Ominous Seas,Uncommon,Enchantment,,,,1,Blue ,2,Regular,1,Cycling,1,0.5
mz,Ikoria: Lair of Behemoths,4,2,Ominous Seas,Uncommon,Enchantment,,,,1,Blue ,2,Regular,1,Cycling,1,0.5
mz,Ikoria: Lair of Behemoths,5,11,Ominous Seas,Uncommon,Enchantment,,,,1,Blue ,2,Regular,1,Cycling,1,0.5
mz,Zendikar Rising,1,24,"Omnath, Locus of Creation",Mythic,Creature,Elemental,4,4,4,"Red, Green, White, Blue",4,Regular,1,Landfall,1,22
mz,Zendikar Rising,3,29,"Omnath, Locus of Creation",Mythic,Creature,Elemental,4,4,4,"Red, Green, White, Blue",4,Regular,1,Landfall,1,22
mz,Zendikar Rising,5,12,"Omnath, Locus of Creation",Mythic,Creature,Elemental,4,4,4,"Red, Green, White, Blue",4,Showcase,1,Landfall,1,23
mz,Core 2021,1,3,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,1,4,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,1,12,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,1,13,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,1,33,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,2,7,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,2,11,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,2,16,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,2,36,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,3,8,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,3,21,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,4,10,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,4,21,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,4,22,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,5,21,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,5,27,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,5,35,Onakke Ogre,Common,Creature,Ogre Warrior,4,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,3,33,Ondu Inversion // Ondu Skyruins,Rare,Sorcery,,,,1,White,8,Regular,0,,1,1.5
mz,Zendikar Rising,5,17,Ondu Inversion // Ondu Skyruins,Rare,Sorcery,,,,1,White,8,Regular,0,,1,1.5
mz,Core 2021,1,1,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,1,2,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,1,29,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,2,1,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,2,3,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,2,4,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,2,30,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,3,12,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,3,34,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,4,13,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,4,14,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,4,32,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,5,2,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,5,28,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Core 2021,5,30,Opt,Common,Instant,,,,1,Blue,1,Regular,0,,1,0.15
mz,Zendikar Rising,2,15,"Orah, Skyclave Hierophant",Rare,Creature,Kor Cleric,3,3,2,"White, Black",4,Regular,1,Lifelink,1,1
mz,Zendikar Rising,3,4,"Orah, Skyclave Hierophant",Rare,Creature,Kor Cleric,3,3,2,"White, Black",4,Regular,1,Lifelink,1,1
mz,Zendikar Rising,4,22,"Orah, Skyclave Hierophant",Rare,Creature,Kor Cleric,3,3,2,"White, Black",4,Regular,1,Lifelink,1,1
mz,Zendikar Rising,1,6,Oran-Rief Ooze,Rare,Creature,Ooze,2,2,1,Green,3,Regular,0,,1,1
mz,Zendikar Rising,3,14,Oran-Rief Ooze,Rare,Creature,Ooze,2,2,1,Green,3,Regular,0,,1,1
mz,Zendikar Rising,4,21,Oran-Rief Ooze,Rare,Creature,Ooze,2,2,1,Green,3,Regular,0,,1,1
mz,Zendikar Rising,5,18,Oran-Rief Ooze,Rare,Creature,Ooze,2,2,1,Green,3,Regular,0,,1,1
mz,Zendikar Rising,1,16,"Orah, Skyclave Hierophant",Rare,Creature,Kor Cleric,3,3,2,"White, Black",4,Regular,1,Lifelink,1,1
mz,Core 2021,1,4,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,1,20,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,1,26,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,1,31,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,2,11,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,2,13,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,2,14,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,2,23,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,3,5,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,3,20,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,3,34,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,4,29,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,4,36,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,5,14,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,5,15,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,5,27,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Core 2021,5,32,Ornery Dilophosaur,Common,Creature,Dinosaur,2,2,1,Green,4,Regular,1,Deathtouch,1,0.15
mz,Ikoria: Lair of Behemoths,1,12,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,14,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,15,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,22,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,4,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,16,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,25,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,27,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,2,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,9,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,18,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,3,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,15,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,18,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,30,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,32,Pacifism,Common,Enchantment - Aura,,,,1,White,2,Regular,0,,1,0.15
